nom,followers,popularity,genres,categorie,image_url,url_spotify,nb_albums,nb_releases_recentes
Stella,5803,33,,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb9766163e3828747f554c803b,https://open.spotify.com/artist/5w3hiAOQKr9glXE15H4A6e,6,4
Stan Rittner,1965,10,,Jazz-Soul,https://i.scdn.co/image/ab67616d0000b27351c4d8113c20162fbeb2617d,https://open.spotify.com/artist/7jF05ML7HuuI8B8dwMlz9b,5,3
Send Me Love Letters,1708,14,,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5ebd1ae394c4552c2d01a51eb0c,https://open.spotify.com/artist/5RiWMf3FdQCkeAbwZXNcVk,9,5
LIZ,307,7,,Jazz-Soul,https://i.scdn.co/image/ab67616d0000b27380a603ccd826fe691ee7af10,https://open.spotify.com/artist/3vwOPJ92ExWQ4vXJJA3Jk3,3,3
Pearly,833,13,,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb6d69c139a45f1afa198b612c,https://open.spotify.com/artist/6YfEHAcQaBhY3oJzO0fy4z,16,2
FRENCHGRL,5257,50,,Electro,https://i.scdn.co/image/ab6761610000e5ebd6b6a174cf708e9fc041f713,https://open.spotify.com/artist/06eMSN9Y5cS7EZX6nnkxpC,8,8
Mec touché,1488,27,,Electro,https://i.scdn.co/image/ab67616d0000b273253a1a02107ab8f0f91ef630,https://open.spotify.com/artist/0cfNKSR5Mcvh6jn8iPxcIT,6,6
French Accent,550,24,,Electro,https://i.scdn.co/image/ab67616d0000b27364660096eedadfbe81e00061,https://open.spotify.com/artist/2VJ3zDWRSCtrZFCp5CngkA,1,0
Ismatricule,11384,40,,Electro,https://i.scdn.co/image/ab6761610000e5eb5b248d30892184f8737ee240,https://open.spotify.com/artist/6ExdAuFeWUhDhSNLMCDrYd,72,50
sheng,11475,40,"hyperpop, french pop",Electro,https://i.scdn.co/image/ab6761610000e5eb981e0a779b267a6ecc0b39d4,https://open.spotify.com/artist/0mAIVu2rtpW9TYcbp88wqn,21,10
John Alenca,1386,32,,Electro,https://i.scdn.co/image/ab6761610000e5ebf2925b7b09891298a23b1676,https://open.spotify.com/artist/57H433bibChwiap8GjXH34,34,23
KELSON,11954,48,,Electro,https://i.scdn.co/image/ab6761610000e5eb02818cbfb4d218bc5a6705e6,https://open.spotify.com/artist/3PlSpnPQR0dZY50k3jfx7h,24,9
Adamé,10032,33,french pop,Electro,https://i.scdn.co/image/ab6761610000e5eb047472e06431bdbe28e83e57,https://open.spotify.com/artist/0sERWA25W58jwsWqspklGe,21,7
F200,2634,33,french r&b,Electro,https://i.scdn.co/image/ab6761610000e5ebd1302c9dd80ef18d08007443,https://open.spotify.com/artist/5nnFJb2sF9qok7rGy1hg4d,12,4
Owen River,2584,23,,Electro,https://i.scdn.co/image/ab6761610000e5ebc35c6659b5d771ffa991ff88,https://open.spotify.com/artist/6PY5uOumDeaGto9AfoxCjh,37,0
Oordaya,4528,24,french r&b,Electro,https://i.scdn.co/image/ab6761610000e5eb2f80b4dd28cf547078b3c0a6,https://open.spotify.com/artist/7JWxRPYnCGaZPh1L44NWtY,14,2
Zonmai,2057,20,hyperpop,Electro,https://i.scdn.co/image/ab6761610000e5eb95e67421585489ffbc6706bc,https://open.spotify.com/artist/690TcJftS8JgJI5iEsYEcU,13,10
Adrï,383,4,"french indie pop, pop urbaine, french pop",Electro,https://i.scdn.co/image/ab6761610000e5eb1cbd450374c5292248cb7593,https://open.spotify.com/artist/4kAzuVSztSqtwoPeiN9IFt,9,6
Djadja & Dinaz,811,5,,Electro,https://i.scdn.co/image/ab67616d0000b2739f58728ac5da6355954507c2,https://open.spotify.com/artist/6KncyO2kQH8kWtx0ygumFe,1,0
Jazir,1337,23,,Electro,https://i.scdn.co/image/ab6761610000e5eb9eb7662bf6655960d088211a,https://open.spotify.com/artist/1AyxHP7cwxDjR5HxtxRo1C,8,5
Timéa,1395,9,french r&b,Electro,https://i.scdn.co/image/ab6761610000e5eb307772c0090710402ba729ea,https://open.spotify.com/artist/0YCkdga5J2ywEOtQKonNqA,11,5
Maïa,9290,29,,Electro,https://i.scdn.co/image/ab6761610000e5eb9a9077d121b586079c228c5b,https://open.spotify.com/artist/5VkCrXUBHElxXQjJhM2k9t,3,3
SPORE,5089,22,,Electro,https://i.scdn.co/image/ab6761610000e5ebe631feede4874b801275b90f,https://open.spotify.com/artist/66xA2uEVOChiDTKdZd6hgV,7,5
Colorblast,2175,26,,Electro,https://i.scdn.co/image/ab6761610000e5ebbb2b7deca17f71a5446e3a7b,https://open.spotify.com/artist/7xBhNR6BprH7PZO0Sqg1cA,21,3
Antoine Bourachot,5174,39,"french house, nu disco",Electro,https://i.scdn.co/image/ab6761610000e5eb208cfe54b49ddb4d5dab344c,https://open.spotify.com/artist/24bH0ZMlrOkri5XncEL7Oy,13,10
BIRRD,9016,47,,Electro,https://i.scdn.co/image/ab6761610000e5ebb6285d5287860f3bc8f06a77,https://open.spotify.com/artist/4AJsNqBqkRLJIngQsvZAGw,31,18
AZKA,8169,39,,Electro,https://i.scdn.co/image/ab6761610000e5eb7e7dc97b11cbe6c9cce00ec2,https://open.spotify.com/artist/20cVY12kekiJOzONmGOfyx,14,13
JLOW,8843,35,,Electro,https://i.scdn.co/image/ab6761610000e5ebbe64e7ba81cbfe311e9aba64,https://open.spotify.com/artist/66rknd4NFEU7U2AK5cesjy,7,2
Le Pedre,5192,46,slap house,Electro,https://i.scdn.co/image/ab6761610000e5eb6319b221f2ed751a37058e8a,https://open.spotify.com/artist/2nwk9rtXu9sJ4sh8LLyDUE,25,4
P3GASE,3434,33,french pop,Electro,https://i.scdn.co/image/ab6761610000e5eb7b66aa81adae11d0e528b2c9,https://open.spotify.com/artist/5gp2bynafc2IgEWzOBAbIe,8,5
LeadbacK,4663,35,,Electro,https://i.scdn.co/image/ab6761610000e5ebc99e81f46aea183a6b6baec9,https://open.spotify.com/artist/6vwkbB0B8YKazNrN4QNozo,80,45
ELOI,24948,36,hyperpop,Electro,https://i.scdn.co/image/ab6761610000e5ebf28dfccba1f24c9699a84c5b,https://open.spotify.com/artist/5J65ukR6WWDkuRrqYa4Knl,21,7
Leita,225,36,"french pop, french house",Electro,https://i.scdn.co/image/ab6761610000e5eb04193bc128c9fe389aea4e46,https://open.spotify.com/artist/5UTy08ibUbhiqGhuFm1Gzo,2,2
Bomel,10051,39,nu disco,Electro,https://i.scdn.co/image/ab6761610000e5ebefa535bfc9c90ffa2212fcfc,https://open.spotify.com/artist/3Y2UFS2qa5dYTZ0CRKsPZ7,25,3
ELISA ERKA,6737,35,"french pop, french indie pop",Electro,https://i.scdn.co/image/ab6761610000e5eb9813cb70a407aac179e19eb7,https://open.spotify.com/artist/1EkqwqtzsjxMYJZH73RFVM,20,5
P.R2B,17712,38,"french indie pop, french pop",Electro,https://i.scdn.co/image/ab6761610000e5ebbcf7528c8409ced1644c60fe,https://open.spotify.com/artist/6R6tuqCxJRopO4bE8nfLGk,17,6
Olympe Chabert,12814,34,french pop,Electro,https://i.scdn.co/image/ab6761610000e5ebb55561e612fad31129645ea1,https://open.spotify.com/artist/5vAhRi3Q9OFWN9C8pO3oTp,18,9
